raw,ror,name,country,region
"Municipal budgetary preschool educational institution kindergarten No. 28 Ladushki, Stary Oskol, Belgorod region",https://ror.org/00m1jj386,,Russia,Yaroslavl Oblast
"Department of Physical Education, Xi’an Jiaotong University, Xi’an 710049, China",https://ror.org/03zmrmn05,,China,Jiangsu
"Zhe Jiang Industry Polytechnic college, Shao Xing, China",https://ror.org/02vnfe476,,China,Zhejiang
"Department of Medical Biology, Faculty of Health Sciences, University of Tromsø, Tromsø, Norway",https://ror.org/002tr2c66,,Norway,Troms
"UK Therapeutic Cancer Prevention Network, Centre for Cancer Prevention, Wolfson Institute of Preventive Medicine, Queen Mary University of London, London, UK",https://ror.org/026zzn846,,United Kingdom,England
"Center for Research and Training in Skin Diseases and Leprosy, Tehran University of Medical Sciences, Tehran, Iran",https://ror.org/041xac353,,Iran,Tehran
"Central Council for Research in Homeopathy, New Delhi, India",https://ror.org/04qawwn42,,India,Delhi
"Diabetes Research Group, BC Children’s Hospital Research Institute, Vancouver, BC, Canada",https://ror.org/00dr4nw61,,Canada,British Columbia
"Department of Pharmacology and Pharmacy, University of Hong Kong, Hong Kong, China",https://ror.org/02zhqgq86,,Hong Kong,
"College of Marine Geosciences, Ocean University of China, Qingdao, China",https://ror.org/04gcegc37,,China,Hubei
"City College, School of Business, Zhejiang University, Hangzhou, China",https://ror.org/0569mkk41,,China,Zhejiang
"Division of Geological and Planetary Sciences, California Institute of Technology, Pasadena, California",https://ror.org/05dxps055,,United States,California
"Department of Pathology and Laboratory Medicine, Weill Cornell Medical College, New York, NY",https://ror.org/02r109517,,United States,New York
"Trakya University, Turkey",https://ror.org/00xa0xn82,,Türkiye,Edirne
"Centro Nacional de Biotecnologia, CSIC, Ciudad Universitaria Cantoblanco, Madrid, Spain",https://ror.org/015w4v032,,Spain,Madrid
c,https://ror.org/0018afc35,,Japan,Kanagawa
"Frist Center for Autism and Innovation, Vanderbilt University, Nashville, TN, USA",https://ror.org/05nq3xc14,,United States,Massachusetts
"College of Physical Education, Hubei Minzu University, Enshi 445000, Hubei, China",https://ror.org/01q349q17,,China,Hubei
"Aumo Mechanotronics Technology Co., Ltd (Weihai), Weihai, 264200, China.",https://ror.org/039nc2k59,,China,Shandong
"School of Economics, Jilin University, Changchun Jilin, China",https://ror.org/00js3aw79,,China,Jilin
"TIBER, Tilberg University, Tilberg, The Netherlands",https://ror.org/018dfmf50,,The Netherlands,Limburg
"Department of Hepatobiliary and Pancreatic Surgery, Shenzhen Hospital, Peking University, Shenzhen, Guangdong 518036, P.R. China",https://ror.org/03kkjyb15,,China,Guangdong
"Department of Psychology, Sheffield Hallam University, Sheffield, UK",https://ror.org/019wt1929,,United Kingdom,England
"Mathematics Department, Education for Pure Sciences College, Tikrit University, Tikrit, Iraq",https://ror.org/01zfzax10,,Iraq,Salah ad Din
"Chengdu Normal University, School of Economics and Management, Chengdu 61130, Sichuan, China",https://ror.org/04enz2k98,,China,Sichuan
"Department of Neurosurgery, Shengjing Hospital of China Medical University, Shenyang 110004, China",https://ror.org/04wjghj95,,China,Liaoning
"School of Traffic and Transportation Engineering, Changsha University of Science and Technology, Changsha, China",https://ror.org/03yph8055,,China,Hunan
"National Healthcare Group Eye Institute, Tan Tock Seng Hospital, Singapore",https://ror.org/032d59j24,,Singapore,SG.01
"Department of Surgery, Thomas E. Starzl Transplantation Institute, University of Pittsburgh, E1502 BST, 200 Lothrop Street, Pittsburgh, PA 15232, USA",https://ror.org/01an3r305,,United States,Pennsylvania
"Aix Marseille Université, NORT “Nutrition, Obesity and Risk of Thrombosis,” Inserm 1062, INRA1260, France",https://ror.org/05hqfh882,,France,Provence-Alpes-Côte d'Azur
"Department of Clinical Laboratory Sciences, College of Applied Medical Sciences, Taif University, PO Box 11099, Taif 21944, Saudi Arabia",https://ror.org/014g1a453,,Saudi Arabia,Mecca Region
"Department of CSE, SRM Valliammai Engineering College, SRM Nagar, Kattankulathur, Chennai, India",https://ror.org/04mercy44,,United States,Colorado
"Department of Basic Medicine, Changde Vocational and Technical College, Changde, Hunan 415000, China",https://ror.org/02h2ywm64,,China,Hunan
"Peoples Hospital of Tongcheng City, Xianning 437400, Hubei, China",https://ror.org/0138a8a04,,China,Hubei
"Department of Microbiology, Faculty of Medicine, Kermanshah University of Medical Sciences, Kermanshah, Iran",https://ror.org/05vspf741,,Iran,Kermanshah Province
"Electrical Engineering Department, College of Engineering, University of Babylon, Hilla, Babil, Iraq",https://ror.org/033js6g46,,China,Beijing
"Department of Pediatrics, Maternal and Child Health Care Hospital of Shandong Province, Cheeloo College of Medicine, Jinan, 250014, Shandong, China",https://ror.org/04ger2z06,,China,Shandong
"State Key Laboratory of Alternate Electrical Power System with Renewable Energy Sources, School of Electrical and Electronic Engineering, North China Electric Power University, Beijing, China",https://ror.org/045hfth47,,China,Beijing
"Henan College of Surveying and Mapping, Zhengzhou, 454500 Henan Province, China",https://ror.org/002mm7c07,,China,Henan
"Department of Obstetrics and Gynecology, Faculty of Medicine, Menoufia University , Menoufia , Egypt",https://ror.org/05sjrb944,,Egypt,Monufia
"Heart and Vascular Institute, University of Pittsburgh Medical Center, 200 Lothrop Street, South Tower, 3rd Floor, Room E352.9, Pittsburgh, PA 15213",https://ror.org/04ehecz88,,United States,Pennsylvania
"Department of Civil Engineering, Faculty of Architecture and Engineering, Canik Basari University, 55080, Samsun, Turkey",https://ror.org/052zrr036,,Türkiye,Samsun
"Department of Pharmaceutical Sciences, Texas Tech University Health Sciences Center, School of Pharmacy, Amarillo, TX",https://ror.org/033ztpr93,,United States,Texas
"Division of Gerontology, Department of Epidemiology and Public Health, University of Maryland School of Medicine, Baltimore, USA",https://ror.org/04rq5mt64,,United States,Maryland
"Faculty of Science, Ain Shams University, Cairo, Egypt",https://ror.org/00cb9w016,,Egypt,Cairo
"Department of Immunology, Institute of Basic Medical Sciences, Chinese Academy of Medical Sciences, Beijing 100005, China",https://ror.org/055qbch41,,China,Beijing
"Zhengzhou Foreign Language School, Zhengzhou City, People’s Republic of China",https://ror.org/04tgrpw60,,China,Henan
"Nan Road No. 16 Nan Shao town Changping Area Beijing, China",https://ror.org/00zvfs242,,United States,Colorado
"Chongqing Creation Vocational College, Yongchuan 402160, China",https://ror.org/033vnzz93,,China,Chongqing
"Department of Law, School of Humanities and Social Sciences of Beijing Jiaotong University, China",https://ror.org/0407f1r36,,Poland,Mazovia
"Department of Materials Science and Engineering, University of Utah, Salt Lake City, Utah 84112, United States",https://ror.org/029z7h505,,United States,Utah
"School of Biomedical Engineering, Institute of Technology, Banaras Hindu University, Varanasi 221005, India",https://ror.org/04cdn2797,,India,Uttar Pradesh
"Department of Pathology, Weifang Traditional Chinese Hospital, Weifang, Shandong, 261041, People’s Republic of China",https://ror.org/01xd2tj29,,China,Shandong
"Klinikum der Stadt Ludwigshafen, Ludwigshafen am Rhein, Germany",https://ror.org/037wq4b75,,Germany,Rheinland-Pfalz
"College of Biotechnology, Tianjin University of Science and Technology, Tianjin 300457, P. R. China Key Laboratory of Industrial Microbiology, Ministry of Education, Tianjin 300457, P. R. China",https://ror.org/042pyga86,,China,Tianjin
"Klinikum der Stadt Ludwigshafen, Anesthesiology and Intensive Care Medicine, Bremerstrasse 79, D-67063, Ludwigshafen am Rhein, Germany",https://ror.org/037wq4b75,,Germany,Rheinland-Pfalz
"College of Life Sciences, Shanxi Agricultural University, Taigu, 030801, Shanxi, China",https://ror.org/05e9f5362,,China,Shanxi
"Howard Hughes Medical Institute and Baylor College of Medicine, One Baylor Plaza, Houston, TX 77030 USA",https://ror.org/02pttbw34,,United States,Texas
University of Michigan - Flint,https://ror.org/01c3xc117,,United States,Michigan
"College of Arts and Design, Nanchang Jiaotong Institute, Nanchang 330100, Jiangxi, China",https://ror.org/00avfj807,,China,Jiangxi
"Medical School, Sydney University, Camperdown, NSW, Australia",https://ror.org/02yndaw76,,Australia,New South Wales
"Department of Obstetrics, Huai'an Maternal and Child Health Hospital, Huai'an, Jiangsu, China",https://ror.org/02sqxcg48,,China,Jiangsu
"Department of Electrical Engineering, University of Jaén, 23700 EPS Linares, Jaén, Spain",https://ror.org/0122p5f64,,Spain,Andalusia
"Department of Biochemistry, Inha University, Graduate School of Medicine, Incheon, Korea",https://ror.org/02xf7p935,,South Korea,Incheon
"Department of Chemical and Biological Engineering, Georgia Institute of Technology, 311 Ferst Drive NW, Atlanta, GA, 30332 USA",https://ror.org/049sbzn78,,Bulgaria,Sofia-Capital
"Grant Medical College, Mumbai, India",https://ror.org/02wgfsz09,,United States,Ohio
"Institute of Applied Electronics, CAEP, Mianyang, Sichuan, China",https://ror.org/01nwt2j78,,China,Sichuan
"Pathobiology Department, The Cleveland Clinic, Cleveland, OH, United States",https://ror.org/03xjacd83,,United States,Ohio
"Queen Mary, University of London , London , UK",https://ror.org/026zzn846,,United Kingdom,England
"Institute of Brain Science, Hirosaki University School of Medicine, Hirosaki, Japan",https://ror.org/02syg0q74,,Japan,Aomori
"Faculty of Veterinary, University of Tehran, Tehran, Iran",https://ror.org/05vf56z40,,Iran,Tehran
"State Key Laboratory of Hydraulic Engineering Simulation and Safety, School of Civil Engineering, Tianjin University, Tianjin, China",https://ror.org/044hd6323,,China,Tianjin
"School of Physical Education, Hubei University of Education, Wuhan, Hubei, China",https://ror.org/04f41cb79,,China,Hubei
"University of Michigan School of Public Health, Ann Arbor, MI, USA",https://ror.org/00jmfr291,,United States,Michigan
"Cochrane Drugs and Alcohol Group, Department of Epidemiology ASL RME, Rome, Italy",https://ror.org/05f0q4986,,United States,Texas
"Department of Orthopedic Surgery, Southwest Hospital, Third Military Medical University, Chongqing 400038, China",https://ror.org/00fthae95,,China,Chongqing
"Department of Oral Pathology, Manav Rachna Dental College, Haryana, Faridabad 121004, India",https://ror.org/02kf4r633,,India,Haryana
"Department of Computer Science and Engineering, JNTUHCEJ, Jagityal, Karimnagar, India",https://ror.org/00k4e5n71,,France,Grand Est
"School of Materials Science and Technology, Indian Institute of Technology (Banaras Hindu University), Varanasi 221 005, India",https://ror.org/04cdn2797,,India,Uttar Pradesh
"Department of Pharmacology, David Geffen School of Medicine, UCLA, Los Angeles, California, USA",https://ror.org/046rm7j60,,United States,California
"Computer Techniques Engineering Department, Dijlah University College, Baghdad 00964, Iraq",https://ror.org/033jerz55,,Iraq,Baghdad
"Department of Pathology, China-Japan Union Hospital of Jilin University, Changchun 130033, China",https://ror.org/007e7b187,,China,Jilin
"Department of Orthopedics, General Hospital of Jinan Military Command, Jinan, Shandong, China",https://ror.org/019nf3y14,,China,Shandong
"Clinical Laboratory, Shanghai Tongji Hospital, Tongji University School of Medicine, Shanghai",https://ror.org/04xy45965,,China,Hubei
"Internal Clinic, Faculty Hospital, Olomouc, Czech Republic",https://ror.org/05b8kzx41,,Czechia,Olomoucký
"Laboratory of Stochastic Models, Statistics and Applications, University Tahar Moulay of Saïda, Mascara 29000, Algeria",https://ror.org/03mwqca46,,Algeria,Saida
"Department of Ultrasound, The Third Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan 450052, China",https://ror.org/039nw9e11,,China,Henan
"School of Historical Culture and Tourism, Yulin Normal University, Yulin 537000, Guangxi, China",https://ror.org/00445hv47,,China,Guangxi
"College of Architecture, Beijing University of Civil Engineering and Architecture, Beijing, China",https://ror.org/02yj0p855,,China,Beijing
"Department of Pathophysiology, School of Basic Medical Science, Anhui Medical University, 81 MeiShan Road, Hefei, Anhui, 230032, P.R. China. Jialuo888@uky.edu",https://ror.org/03xb04968,,China,Anhui
"Department of Computer Applications, Saveetha College of Liberal Arts and Sciences, SIMATS Deemed University, Chennai, India",https://ror.org/0034me914,,India,Tamil Nadu
"Department of Gastroenterology and Medicine, Fukuoka University Faculty of Medicine, Fukuoka, Japan",https://ror.org/04nt8b154,,Japan,Fukuoka
"Department of Basic Education, Chongqing Creation Vocational College, Chongqing 402160, China",https://ror.org/02d06s578,,China,Chongqing
"Department of Digital Content Design, Ling Tung University, 1, Ling tung Rd., Taichung, 408, Taiwan, Republic of China",https://ror.org/03vcw8k58,,Taiwan,Taiwan
"City University of Macau, Taipa, Macau",https://ror.org/04gpd4q15,,Macao,Macau
"Department of Oncology, Yanbian University Hospital, Yanji, P.R. China",https://ror.org/037ve0v69,,China,Jilin
"Hebei United University (Heibei Polytecnic University) Tangshan, Hebei province, China",https://ror.org/01p884a79,,China,Hebei
"Dongguan University of Technology, Dongguan, Guangdong Province, 523808, China",https://ror.org/01m8p7q42,,China,Guangdong
"School of Physical Science and Information Technology, Liaocheng University, Liaocheng, Shandong, China",https://ror.org/03yh0n709,,China,Shandong
"Department of Oral and Maxillofacial Surgery, the First Affiliated Hospital, Sun Yat-sen University, Guangzhou, People’s Republic of China",https://ror.org/037p24858,,China,Guangdong
"Al-Shat Al-Azraq Pharmacy, Riyadh, Saudi Arabia",https://ror.org/03nqwhd11,,Saudi Arabia,Riyadh Region
"Department of Industrial Engineering, Aliabad Katoul Branch, Islamic Azad University, Aliabad Katoul, Iran",https://ror.org/01sa5tb56,,Iran,Golestan
